2300,"As a client, I don't want to see NASA grants displayedAs contracts."
2301,"As a end user, I don't want to see NASA grants displayedAs contracts."
2302,"As a customer, I want the DUNS validations to accept records whose ActionTypes are B, C, or D and the DUNS is registered in SAM, even though it may have expired."
2303,"As a client, I want the DUNS validations to accept records whose ActionTypes are B, C, or D and the DUNS is registered in SAM, even though it may have expired."
2304,"As a end user, I want the DUNS validations to accept records whose ActionTypes are B, C, or D and the DUNS is registered in SAM, even though it may have expired."
2305,"As a customer, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date."
2306,"As a client, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date."
2307,"As a end user, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date."
2308,"As an agency customer, I want the maximum length allowed for LegalEntityAddressLine3 to match Schema v1.1."
2309,"As an agency client, I want the maximum length allowed for LegalEntityAddressLine3 to match Schema v1.1."
2310,"As an agency end user, I want the maximum length allowed for LegalEntityAddressLine3 to match Schema v1.1."
2311,"As an agency customer, I want to use the schema v1.1 headers in my FABS file."
2312,"As an agency client, I want to use the schema v1.1 headers in my FABS file."
2313,"As an agency end user, I want to use the schema v1.1 headers in my FABS file."
2314,"As a agency customer, I want to map the FederalActionObligation properly to the Atom Feed."
2315,"As a agency client, I want to map the FederalActionObligation properly to the Atom Feed."
2316,"As a agency end user, I want to map the FederalActionObligation properly to the Atom Feed."
2317,"As a agency user, I want to map the FederalActionObligation appropriately to the Atom Feed."
2318,"As a agency user, I want to map the FederalActionObligation correctly to the Atom Feed."
2319,"As a agency user, I want to map the FederalActionObligation accurately to the Atom Feed."
2320,"As a agency customer, I want to map the FederalActionObligation properly to the Atom Feed."
2321,"As a agency client, I want to map the FederalActionObligation properly to the Atom Feed."
2322,"As a agency end user, I want to map the FederalActionObligation properly to the Atom Feed."
2323,"As a agency user, I want to map the FederalActionObligation appropriately to the Atom Feed."
2324,"As a agency user, I want to map the FederalActionObligation correctly to the Atom Feed."
2325,"As a agency user, I want to map the FederalActionObligation accurately to the Atom Feed."
2326,"As a Broker customer, I want to have PPoPZIP+4 work the sameAs the Legal Entity ZIP validations."
2327,"As a Broker client, I want to have PPoPZIP+4 work the sameAs the Legal Entity ZIP validations."
2328,"As a Broker end user, I want to have PPoPZIP+4 work the sameAs the Legal Entity ZIP validations."
2329,"As a FABS customer, I want to link the SAMPLE FILE on the ""What you want to submit"" dialog to point to the correct file, so that I have an accurate reference for my agency submissions."
2330,"As a FABS client, I want to link the SAMPLE FILE on the ""What you want to submit"" dialog to point to the correct file, so that I have an accurate reference for my agency submissions."
2331,"As a FABS end user, I want to link the SAMPLE FILE on the ""What you want to submit"" dialog to point to the correct file, so that I have an accurate reference for my agency submissions."
2332,"As an Agency customer, I want FPDS data to be up-to-date daily."
2333,"As an Agency client, I want FPDS data to be up-to-date daily."
2334,"As an Agency end user, I want FPDS data to be up-to-date daily."
2335,"As a customer, I want to access the raw agency published files from FABS via USAspending."
2336,"As a client, I want to access the raw agency published files from FABS via USAspending."
2337,"As a end user, I want to access the raw agency published files from FABS via USAspending."
2338,"As a app developer, I want to determine how agencies will generate and validate D Files from FABS and FPDS data."
2339,"As a application developer, I want to determine how agencies will generate and validate D Files from FABS and FPDS data."
2340,"As a customer, I want to generate and validate D Files from FABS and FPDS data."
2341,"As a client, I want to generate and validate D Files from FABS and FPDS data."
2342,"As a end user, I want to generate and validate D Files from FABS and FPDS data."
2343,"As an Agency customer, I want the header information box to show updated date AND time, so that I know when it was updated."
2344,"As an Agency client, I want the header information box to show updated date AND time, so that I know when it was updated."
2345,"As an Agency end user, I want the header information box to show updated date AND time, so that I know when it was updated."
2346,"As an Agency customer, I want to receive a more helpful file-level error when I upload a file with the wrong extension."
2347,"As an Agency client, I want to receive a more helpful file-level error when I upload a file with the wrong extension."
2348,"As an Agency end user, I want to receive a more helpful file-level error when I upload a file with the wrong extension."
2349,"As a FABS customer, I want to submission errors to accurately represent FABS errors, so that I know why my submission didn't work."
2350,"As a FABS client, I want to submission errors to accurately represent FABS errors, so that I know why my submission didn't work."
2351,"As a FABS end user, I want to submission errors to accurately represent FABS errors, so that I know why my submission didn't work."
2352,"As a FABS user, I want to submission errors to appropriately represent FABS errors, so that I know why my submission didn't work."
2353,"As a FABS user, I want to submission errors to correctly represent FABS errors, so that I know why my submission didn't work."
2354,"As a FABS user, I want to submission errors to properly represent FABS errors, so that I know why my submission didn't work."
2355,"As a FABS customer, I want the frontend URLs to more accurately reflect the page I'm accessing, so that I'm not confused."
2356,"As a FABS client, I want the frontend URLs to more accurately reflect the page I'm accessing, so that I'm not confused."
2357,"As a FABS end user, I want the frontend URLs to more accurately reflect the page I'm accessing, so that I'm not confused."
2358,"As a FABS user, I want the frontend URLs to more appropriately reflect the page I'm accessing, so that I'm not confused."
2359,"As a FABS user, I want the frontend URLs to more correctly reflect the page I'm accessing, so that I'm not confused."
2360,"As a FABS user, I want the frontend URLs to more properly reflect the page I'm accessing, so that I'm not confused."
2361,"As an Agency customer, I want all historical FinancialAssistance data loaded for FABS go-live."
2362,"As an Agency client, I want all historical FinancialAssistance data loaded for FABS go-live."
2363,"As an Agency end user, I want all historical FinancialAssistance data loaded for FABS go-live."
2364,"As a app developer, I want the historical FPDS data loader to include both extracted historical data and FPDS feed data."
2365,"As a application developer, I want the historical FPDS data loader to include both extracted historical data and FPDS feed data."
2366,"As an Agency customer, I want historical FPDS data loaded."
2367,"As an Agency client, I want historical FPDS data loaded."
2368,"As an Agency end user, I want historical FPDS data loaded."
2369,"As an Agency customer, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission."
2370,"As an Agency client, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission."
2371,"As an Agency end user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission."
2372,"As an Agency user, I want to appropriately see who created a submission, so that I'm not confused about who last updated a submission."
2373,"As an Agency user, I want to correctly see who created a submission, so that I'm not confused about who last updated a submission."
2374,"As an Agency user, I want to properly see who created a submission, so that I'm not confused about who last updated a submission."
2375,"As an agency customer, I want to get File F in the correct format."
2376,"As an agency client, I want to get File F in the correct format."
2377,"As an agency end user, I want to get File F in the correct format."
2378,"As an Agency customer, I want to better understand my file-level errors."
2379,"As an Agency client, I want to better understand my file-level errors."
2380,"As an Agency end user, I want to better understand my file-level errors."
2381,"As an Agency user, I want to best understand my file-level errors."
2382,"As a app developer, I want to provide FABS groups that function under the FREC paradigm."
2383,"As a application developer, I want to provide FABS groups that function under the FREC paradigm."
2384,"As a tester, I want to guarantee that FABS is deriving fields properly through a robust test file plus a follow up check."
2385,"As a tester, I want to emphasize that FABS is deriving fields properly through a robust test file plus a follow up check."
2386,"As a tester, I want to ensure that FABS is deriving fields appropriately through a robust test file plus a follow up check."
2387,"As a tester, I want to ensure that FABS is deriving fields correctly through a robust test file plus a follow up check."
2388,"As a tester, I want to ensure that FABS is deriving fields accurately through a robust test file plus a follow up check."
2389,"As a tester, I want to guarantee that FABS is deriving fields properly through a robust test file plus a follow up check."
2390,"As a tester, I want to emphasize that FABS is deriving fields properly through a robust test file plus a follow up check."
2391,"As a tester, I want to ensure that FABS is deriving fields appropriately through a robust test file plus a follow up check."
2392,"As a tester, I want to ensure that FABS is deriving fields correctly through a robust test file plus a follow up check."
2393,"As a tester, I want to ensure that FABS is deriving fields accurately through a robust test file plus a follow up check."
2394,"As a Broker customer, I want to submit records for individual recipients without receiving a DUNS error."
2395,"As a Broker client, I want to submit records for individual recipients without receiving a DUNS error."
2396,"As a Broker end user, I want to submit records for individual recipients without receiving a DUNS error."
2397,"As a customer, I want more information about how many rows will be published prior to deciding whether to publish."
2398,"As a client, I want more information about how many rows will be published prior to deciding whether to publish."
2399,"As a end user, I want more information about how many rows will be published prior to deciding whether to publish."
2400,"As a app developer, I want to prevent duplicate transactions from being published and deal with the time gap between validation and the publishing decision."
2401,"As a application developer, I want to prevent duplicate transactions from being published and deal with the time gap between validation and the publishing decision."
2402,"As a FABS customer, I want to submit a citywideAs a PPoPZIP and pass validations."
2403,"As a FABS client, I want to submit a citywideAs a PPoPZIP and pass validations."
2404,"As a FABS end user, I want to submit a citywideAs a PPoPZIP and pass validations."
2405,"As a Broker customer, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission."
2406,"As a Broker client, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission."
2407,"As a Broker end user, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission."
2408,"As a Broker user, I want to have updated error codes that appropriately reflect the logic and provide enough information, so that I can fix my submission."
2409,"As a Broker user, I want to have updated error codes that correctly reflect the logic and provide enough information, so that I can fix my submission."
2410,"As a Broker user, I want to have updated error codes that properly reflect the logic and provide enough information, so that I can fix my submission."
2411,"As an agency customer, I want to leave off the last 4 digits of the ZIP without an error, so that I can complete my submissions."
2412,"As an agency client, I want to leave off the last 4 digits of the ZIP without an error, so that I can complete my submissions."
2413,"As an agency end user, I want to leave off the last 4 digits of the ZIP without an error, so that I can complete my submissions."
2414,"As a FABS customer, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct."
2415,"As a FABS client, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct."
2416,"As a FABS end user, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct."
2417,"As a data customer, I want to access two additional fields from the FPDS data pull."
2418,"As a data client, I want to access two additional fields from the FPDS data pull."
2419,"As a data end user, I want to access two additional fields from the FPDS data pull."
2420,"As a FABS customer, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests."
2421,"As a FABS client, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests."
2422,"As a FABS end user, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests."
2423,"As a FABS user, I want additional helpful info in the submission dashboard, so that I can best manage submissions and IG requests."
2424,"As a FABS customer, I want to download the uploaded FABS file, so that I can get the uploaded file."
2425,"As a FABS client, I want to download the uploaded FABS file, so that I can get the uploaded file."
2426,"As a FABS end user, I want to download the uploaded FABS file, so that I can get the uploaded file."
2427,"As a app developer, I want to quickly access Broker application data, so that I can investigate issues."
2428,"As a application developer, I want to quickly access Broker application data, so that I can investigate issues."
2429,"As a Developer, I want to immediately access Broker application data, so that I can investigate issues."
2430,"As a Developer, I want to rapidly access Broker application data, so that I can investigate issues."
2431,"As a Developer, I want to instantly access Broker application data, so that I can investigate issues."
2432,"As a Developer, I want to quickly access Broker app data, so that I can investigate issues."
2433,"As a app developer, I want to determine the best way to load historical FPDS data, so that I can load all FPDS data since 2007."
2434,"As a application developer, I want to determine the best way to load historical FPDS data, so that I can load all FPDS data since 2007."
2435,"As a Developer, I want to determine the better way to load historical FPDS data, so that I can load all FPDS data since 2007."
2436,"As a FABS customer, I want the language on FABS pages to be appropriate for me, so that I am not confused."
2437,"As a FABS client, I want the language on FABS pages to be appropriate for me, so that I am not confused."
2438,"As a FABS end user, I want the language on FABS pages to be appropriate for me, so that I am not confused."
2439,"As a FABS customer, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application."
2440,"As a FABS client, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application."
2441,"As a FABS end user, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application."
2442,"As a FABS customer, I want to have read-only access to DABS, so that I can view DABS pages without wanting two sets of permissions."
2443,"As a FABS client, I want to have read-only access to DABS, so that I can view DABS pages without wanting two sets of permissions."
2444,"As a FABS end user, I want to have read-only access to DABS, so that I can view DABS pages without wanting two sets of permissions."
2445,"As a FABS customer, I want to have my validations run in a reasonable amount of time."
2446,"As a FABS client, I want to have my validations run in a reasonable amount of time."
2447,"As a FABS end user, I want to have my validations run in a reasonable amount of time."
2448,"As a FABS customer, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history."
2449,"As a FABS client, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history."
2450,"As a FABS end user, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history."
2451,"As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can immediately see my submission history."
2452,"As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can rapidly see my submission history."
2453,"As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can instantly see my submission history."
2454,"As an agency customer, I want to know when the submission periods start and end, so that I know when the submission starts and ends."
2455,"As an agency client, I want to know when the submission periods start and end, so that I know when the submission starts and ends."
2456,"As an agency end user, I want to know when the submission periods start and end, so that I know when the submission starts and ends."
2457,"As an agency customer, I want a landing page to navigate to either FABS or DABS pages, so that I can access both sides of the site."
2458,"As an agency client, I want a landing page to navigate to either FABS or DABS pages, so that I can access both sides of the site."
2459,"As an agency end user, I want a landing page to navigate to either FABS or DABS pages, so that I can access both sides of the site."
2460,"As an agency customer, I want to submit my data elements surrounded by quotation marks, so that Excel won't strip off leading and trailing zeroes."
2461,"As an agency client, I want to submit my data elements surrounded by quotation marks, so that Excel won't strip off leading and trailing zeroes."
2462,"As an agency end user, I want to submit my data elements surrounded by quotation marks, so that Excel won't strip off leading and trailing zeroes."
2463,"As a Public customer, I want to Search for Information, so that I can obtain publicly available information concerning properties, County services, processes and other general information."
2464,"As a Public client, I want to Search for Information, so that I can obtain publicly available information concerning properties, County services, processes and other general information."
2465,"As a Public end user, I want to Search for Information, so that I can obtain publicly available information concerning properties, County services, processes and other general information."
2466,"As a ProspectiveApplicant, I want to research requirements and to select a service, so that I can find the relevant service and/or app type to initiate via the online portal."
2467,"As a user, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2468,"As a client, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2469,"As a end user, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2470,"As a Customer, I want to Create a user Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2471,"As a Customer, I want to Create a client Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2472,"As a Customer, I want to Create a end user Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2473,"As a Customer, I want to Create a Customer Portal customer Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2474,"As a Customer, I want to Create a Customer Portal client Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2475,"As a Customer, I want to Create a Customer Portal end user Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication."
2476,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the user Portal and perform transactions that first require user authentication."
2477,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the client Portal and perform transactions that first require user authentication."
2478,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the end user Portal and perform transactions that first require user authentication."
2479,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require customer authentication."
2480,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require client authentication."
2481,"As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require end user authentication."
2482,"As an Applicant, I want to Submit app, so that I can provide my information, plans and/or documents to initiate a transaction with the County."
2483,"As an Applicant, I want to edit my Application, so that I can successfully change information on an application."
2484,"As an Applicant, I want to update my Application, so that I can successfully change information on an application."
2485,"As an Applicant, I want to Modify my app, so that I can successfully change information on an application."
2486,"As a employee member, I want to Perform a Completeness Review, so that I can validate when an application is complete and eligible for further technical review."
2487,"As a Staff member, I want to Perform a Completeness Review, so that I can validate when an app is complete and eligible for further technical review."
2488,"As a employee member, I want to Record an Internal Note, so that I can share information with other Staff collaborating on the record."
2489,"As a Staff member, I want to Record an Internal Note, so that I can share information with other employee collaborating on the record."
2490,"As a employee member, I want toAssign an Application for Detailed Review, so that I can review the for compliance and subsequently approved or denied."
2491,"As a Staff member, I want toAssign an app for Detailed Review, so that I can review the for compliance and subsequently approved or denied."
2492,"As a employee member, I want to Apply a Hold, so that I can prevent progression through the workflow or other actions in the system until the issue is resolved."
2493,"As a employee member, I want to Remove a Hold, so that I can allow progression through the workflow or other actions in the system now that the issue has been resolved."
2494,"As a employee member, I want to Send a Formal Response to Applicant, so that I can satisfy communication and records responsibilities."
2495,"As a employee member, I want to Track the Draft Proffers, so that I can preserve the history of draft proffer statements submitted by the Applicant."
2496,"As a employee member, I want to Manage Approved Proffers, so that I can ensure compliance with and satisfaction of the proffer in the future."
2497,"As a Staff member, I want to Manage Approved Proffers, so that I can guarantee compliance with and satisfaction of the proffer in the future."
2498,"As a Staff member, I want to Manage Approved Proffers, so that I can emphasize compliance with and satisfaction of the proffer in the future."
2499,"As a employee member, I want to Manage Ordinances, so that I can maintain accurate ordinance information in the System."
2500,"As a employee member, I want to Schedule a Meeting, so that I can bring the required parties together at a specific date/time to address an issue."
2501,"As a employee member, I want to denote an application with a Final Action status. So that I can finish it."
2502,"As a staff member, I want to denote an app with a Final Action status. So that I can finish it."
